Rating,Location,Type of ownership,Sector,Revenue,Years Founded,Min_Salary,Max_Salary,Seniority,HQ_Same,SQL,Excel,Python,Tableau,R,SAS
4.0,TX,Company - Private,Health Care,$5 to $10 million (USD),16.078688524590163,41,86,Not specified,1,1,0,0,0,0,0
2.8,TX,Company - Private,Business Services,$10 to $25 million (USD),16.078688524590163,41,86,Not specified,0,0,0,0,0,0,0
3.3,TX,Government,Government,Less than $1 million (USD),15.357142857142858,44,82,Senior,1,1,0,0,0,0,0
3.8,TX,Company - Private,Business Services,$100 to $500 million (USD),15.0,44,82,Not specified,0,0,1,0,0,0,0
3.8,TX,Company - Private,Consumer Services,Less than $1 million (USD),15.357142857142858,44,82,Not specified,1,1,1,0,1,0,0
4.2,TX,College / University,Education,$100 to $500 million (USD),53.0,44,82,Not specified,1,0,1,0,1,0,1
4.1,TX,Company - Private,Information Technology,$25 to $50 million (USD),16.078688524590163,44,82,Not specified,0,1,1,1,1,1,0
3.7,TX,Company - Private,Finance,$10+ billion (USD),24.0,44,82,Not specified,0,1,1,0,1,0,0
3.6,TX,Company - Private,Health Care,,3.0,44,82,Senior,1,0,0,0,0,0,0
3.5,TX,Company - Public,Information Technology,$5 to $10 billion (USD),29.0,44,82,Senior,0,1,0,1,1,0,0
2.1,TX,Company - Public,Manufacturing,$2 to $5 billion (USD),25.0,44,82,Senior,0,1,1,1,1,1,0
3.7,TX,Subsidiary or Business Segment,"Construction, Repair & Maintenance",$100 to $500 million (USD),15.357142857142858,44,82,Not specified,1,1,1,0,0,0,0
2.5,TX,Subsidiary or Business Segment,Finance,$500 million to $1 billion (USD),53.0,44,82,Senior,0,1,1,0,1,0,0
3.6,TX,Company - Private,Finance,$50 to $100 million (USD),7.0,44,82,Senior,1,0,0,1,1,0,0
,TX,Company - Private,,,24.83732057416268,44,82,Not specified,0,1,0,0,1,0,0
3.3,TX,Subsidiary or Business Segment,Business Services,,74.0,44,82,Not specified,0,1,1,1,1,0,0
3.9,TX,Company - Public,Finance,$10+ billion (USD),221.0,44,82,Senior,0,0,0,0,0,0,0
3.7,TX,Company - Private,Business Services,$50 to $100 million (USD),21.0,44,82,Not specified,0,1,0,0,0,0,0
,TX,Company - Private,Business Services,,21.0,44,82,Senior,1,1,0,0,0,0,0
3.3,TX,Company - Public,Information Technology,$50 to $100 million (USD),29.0,44,82,Not specified,0,1,0,0,0,0,0
5.0,TX,Company - Private,,Less than $1 million (USD),15.357142857142858,44,82,Not specified,0,0,0,0,0,0,0
3.5,TX,Company - Private,Business Services,$10 to $25 million (USD),58.0,44,82,Senior,0,1,0,1,1,1,0
2.6,TX,Company - Private,Consumer Services,,16.078688524590163,44,82,Not specified,1,0,1,0,0,0,0
3.5,TX,Government,,,16.078688524590163,44,82,Not specified,1,0,1,0,0,0,0
4.0,TX,Company - Private,Accounting & Legal,Less than $1 million (USD),15.357142857142858,44,82,Senior,0,0,0,0,0,0,0
3.4,TX,Company - Private,Finance,,5.0,44,82,Senior,0,1,1,1,1,1,0
4.2,TX,Company - Private,Business Services,$50 to $100 million (USD),12.0,44,82,Senior,1,1,0,1,1,0,0
3.0,TX,Subsidiary or Business Segment,Manufacturing,$1 to $2 billion (USD),42.0,48,88,Senior,1,1,1,1,1,1,0
4.1,TX,Company - Public,Business Services,$1 to $2 billion (USD),54.0,48,88,Junior,0,1,0,0,0,0,1
4.0,TX,Other Organization,Information Technology,,15.357142857142858,48,88,Not specified,0,0,0,0,0,0,0
4.1,TX,Company - Public,Business Services,$1 to $2 billion (USD),54.0,48,88,Not specified,0,0,1,0,0,0,0
3.2,TX,Company - Private,Health Care,,24.0,48,88,Not specified,1,1,0,0,0,0,0
3.7,TX,Company - Public,Finance,$10+ billion (USD),208.0,48,88,Senior,0,1,1,0,1,0,0
4.0,TX,Company - Private,Business Services,$1 to $5 million (USD),15.357142857142858,48,88,Not specified,0,0,0,0,0,0,0
4.2,TX,College / University,Education,$100 to $500 million (USD),53.0,48,88,Not specified,1,1,1,0,0,1,1
4.5,TX,Company - Private,,Less than $1 million (USD),15.357142857142858,48,88,Senior,0,0,0,1,0,1,1
3.8,TX,Company - Private,Consumer Services,Less than $1 million (USD),15.357142857142858,48,88,Not specified,1,1,1,0,1,0,0
4.3,TX,Contract,Information Technology,$1 to $5 million (USD),15.357142857142858,48,88,Not specified,0,1,0,1,1,1,0
3.7,TX,Company - Private,Business Services,$50 to $100 million (USD),21.0,48,88,Not specified,0,1,0,0,0,0,0
4.4,TX,Company - Public,Information Technology,Less than $1 million (USD),15.357142857142858,48,88,Not specified,1,1,0,0,0,0,0
3.1,TX,Company - Private,Manufacturing,$2 to $5 billion (USD),82.0,48,88,Senior,0,1,0,0,0,0,0
3.2,TX,Company - Private,Business Services,$100 to $500 million (USD),13.0,48,88,Not specified,0,0,0,0,0,0,0
3.3,TX,Company - Private,Information Technology,$10 to $25 million (USD),26.0,48,88,Not specified,0,1,0,0,0,0,0
2.8,TX,Company - Private,"Restaurants, Bars & Food Services",$100 to $500 million (USD),25.0,48,88,Senior,0,0,1,0,0,1,0
4.0,TX,Company - Private,Accounting & Legal,Less than $1 million (USD),15.357142857142858,48,88,Senior,0,0,0,0,0,0,0
3.4,TX,Company - Private,Business Services,$500 million to $1 billion (USD),73.0,48,88,Not specified,1,0,1,0,0,0,0
3.9,TX,Company - Private,Information Technology,$100 to $500 million (USD),18.0,48,88,Not specified,0,0,0,0,0,0,0
3.2,TX,Company - Private,Business Services,$100 to $500 million (USD),13.0,48,88,Junior,0,0,0,0,0,0,0
3.5,TX,Hospital,Health Care,$25 to $50 million (USD),24.83732057416268,48,88,Not specified,0,1,0,0,0,0,0
3.4,TX,Company - Private,Business Services,$1 to $5 million (USD),15.357142857142858,48,88,Not specified,0,1,0,0,0,0,0
4.0,TX,Company - Private,Accounting & Legal,Less than $1 million (USD),15.357142857142858,48,88,Senior,0,0,0,0,0,0,0
4.3,TX,Company - Private,Real Estate,,9.0,48,88,Senior,0,0,0,0,0,0,0
3.5,TX,Company - Private,Business Services,$2 to $5 billion (USD),14.0,48,88,Senior,0,1,0,1,1,1,1
3.2,TX,Company - Private,Transportation & Logistics,$5 to $10 billion (USD),25.0,44,78,Senior,0,1,1,1,1,1,0
3.6,TX,Company - Public,Transportation & Logistics,$2 to $5 billion (USD),97.0,44,78,Senior,0,1,0,0,1,0,0
4.0,TX,Company - Private,Accounting & Legal,Less than $1 million (USD),15.357142857142858,44,78,Senior,0,0,0,0,0,0,0
3.9,TX,Company - Private,Business Services,$10 to $25 million (USD),19.0,44,78,Senior,1,0,0,0,1,0,0
3.8,TX,Subsidiary or Business Segment,Business Services,$2 to $5 billion (USD),25.0,44,78,Senior,0,1,0,1,1,1,0
4.1,TX,Company - Public,Business Services,$1 to $2 billion (USD),54.0,44,78,Senior,0,1,0,0,0,0,1
4.5,TX,Company - Private,Information Technology,$1 to $5 million (USD),7.0,44,78,Senior,1,0,0,1,0,0,1
2.9,TX,Company - Public,Finance,,108.0,44,78,Senior,0,0,0,0,0,0,0
4.1,TX,Company - Private,Information Technology,$25 to $50 million (USD),16.078688524590163,44,78,Not specified,0,0,0,0,0,0,0
4.5,CA,Company - Private,Business Services,$25 to $50 million (USD),10.0,110,190,Not specified,1,0,1,1,0,0,0
4.6,CA,Company - Public,Information Technology,$5 to $10 billion (USD),27.0,110,190,Senior,1,0,1,1,1,1,0
3.9,CA,Company - Private,Information Technology,$100 to $500 million (USD),31.0,110,190,Senior,1,1,0,1,1,1,1
4.0,CA,Company - Private,Information Technology,$10 to $25 million (USD),8.0,110,190,Not specified,1,0,1,0,0,0,0
3.3,CA,Company - Public,Information Technology,$100 to $500 million (USD),23.0,110,190,Not specified,1,1,0,0,1,0,0
3.1,CA,Subsidiary or Business Segment,"Arts, Entertainment & Recreation",$100 to $500 million (USD),30.0,110,190,Senior,1,1,0,1,1,1,1
3.4,CA,Company - Public,Business Services,$5 to $10 billion (USD),74.0,110,190,Not specified,0,0,1,1,1,0,0
3.4,CA,Company - Public,Manufacturing,$2 to $5 billion (USD),17.0,110,190,Not specified,1,1,0,0,1,0,0
3.5,CA,Company - Public,Information Technology,,23.0,110,190,Not specified,0,1,0,0,0,0,0
3.8,CA,Company - Private,Information Technology,$50 to $100 million (USD),18.0,110,190,Not specified,0,1,0,1,0,0,0
4.0,CA,Company - Private,Accounting & Legal,$25 to $50 million (USD),14.0,110,190,Not specified,1,0,0,0,0,0,0
3.9,CA,Company - Private,Information Technology,,11.0,110,190,Not specified,1,1,0,0,0,0,0
4.0,CA,Company - Private,Health Care,,15.357142857142858,110,190,Not specified,1,0,1,1,1,0,0
3.6,CA,Company - Private,Business Services,$100 to $500 million (USD),20.0,110,190,Not specified,0,0,1,0,0,0,0
3.8,CA,Company - Private,,,24.0,110,190,Not specified,0,1,1,1,0,0,1
5.0,CA,Company - Private,Information Technology,,4.0,110,190,Not specified,1,1,0,1,1,0,0
4.4,CA,Company - Private,Information Technology,,15.357142857142858,110,190,Not specified,0,1,0,1,1,1,1
4.4,CA,Company - Private,Information Technology,,4.0,110,190,Not specified,1,1,0,1,1,1,0
3.9,CA,Company - Private,Information Technology,$50 to $100 million (USD),18.0,110,190,Not specified,0,0,1,0,0,0,0
3.7,CA,Subsidiary or Business Segment,Business Services,,36.65408805031446,110,190,Not specified,0,0,0,0,0,0,0
4.1,CA,Company - Private,Information Technology,$5 to $10 million (USD),36.65408805031446,110,190,Not specified,1,0,0,0,0,0,0
4.0,CA,Company - Private,Health Care,$5 to $10 million (USD),9.0,110,190,Not specified,1,0,0,0,0,0,0
3.1,CA,Company - Private,Information Technology,$25 to $50 million (USD),24.83732057416268,110,190,Not specified,0,1,0,0,1,0,0
3.9,CA,Company - Public,Information Technology,$5 to $10 billion (USD),23.0,110,190,Senior,1,1,0,1,1,1,0
3.9,CA,Company - Private,Business Services,$1 to $5 million (USD),15.357142857142858,110,190,Not specified,1,1,0,0,1,0,0
3.6,CA,Company - Private,Business Services,$100 to $500 million (USD),20.0,110,190,Not specified,0,1,0,0,0,0,0
3.9,CA,Company - Private,Information Technology,$100 to $500 million (USD),18.0,110,190,Not specified,0,1,0,0,1,0,0
4.4,CA,Company - Private,Information Technology,,5.0,89,151,Not specified,0,1,0,0,0,0,0
3.9,CA,Company - Public,Information Technology,$5 to $10 billion (USD),23.0,89,151,Senior,1,0,0,0,0,0,0
5.0,CA,Company - Private,Business Services,$1 to $5 million (USD),15.357142857142858,89,151,Not specified,0,1,0,1,0,0,0
4.1,CA,Company - Public,Information Technology,$10+ billion (USD),44.0,89,151,Not specified,1,1,0,1,1,1,0
3.8,CA,Company - Private,Business Services,$100 to $500 million (USD),43.0,89,151,Not specified,0,0,1,0,0,0,0
3.8,CA,Company - Public,Manufacturing,$100 to $500 million (USD),32.0,89,151,Not specified,1,0,0,1,0,1,0
3.7,CA,Company - Private,Business Services,$1 to $5 million (USD),16.0,89,151,Not specified,0,1,1,1,0,1,0
4.0,CA,Company - Public,Business Services,$10 to $25 million (USD),26.0,89,151,Not specified,0,0,0,0,0,0,0
4.1,CA,Company - Private,Information Technology,$500 million to $1 billion (USD),29.0,89,151,Not specified,0,1,0,0,0,0,0
4.0,CA,Company - Private,Accounting & Legal,Less than $1 million (USD),15.357142857142858,89,151,Not specified,0,0,0,0,1,0,0
3.9,CA,Company - Private,Information Technology,$25 to $50 million (USD),14.0,89,151,Not specified,0,1,0,1,1,1,1
4.5,CA,Company - Private,Information Technology,$1 to $5 million (USD),7.0,89,151,Not specified,0,0,0,1,0,1,0
2.4,CA,Company - Private,Consumer Services,,5.0,89,151,Not specified,1,1,1,1,1,1,0
4.8,CA,Company - Private,Information Technology,$100 to $500 million (USD),9.0,89,151,Not specified,1,1,1,0,0,0,0
3.9,CA,Company - Private,Business Services,$500 million to $1 billion (USD),28.0,89,151,Not specified,0,1,0,0,0,0,0
4.1,CA,Company - Private,Information Technology,$5 to $10 million (USD),36.65408805031446,89,151,Not specified,1,1,0,1,1,0,0
4.0,CA,Company - Private,Information Technology,$25 to $50 million (USD),22.0,89,151,Not specified,0,0,1,0,0,0,0
5.0,CA,Company - Private,Information Technology,$50 to $100 million (USD),12.0,89,151,Junior,0,1,1,0,0,0,1
4.1,CA,Company - Public,Information Technology,$10+ billion (USD),44.0,89,151,Not specified,1,1,1,1,1,1,0
4.1,CA,Company - Public,Information Technology,$10+ billion (USD),44.0,89,151,Senior,1,1,0,1,1,1,0
4.5,CA,Company - Private,Information Technology,,13.0,89,151,Not specified,1,0,1,0,0,0,0
4.6,CA,Company - Public,Information Technology,$10+ billion (USD),48.0,89,151,Not specified,0,0,0,0,0,0,0
3.2,CA,Company - Private,Information Technology,,28.0,89,151,Not specified,0,0,1,0,0,0,0
5.0,CA,Company - Private,Information Technology,$50 to $100 million (USD),12.0,89,151,Not specified,0,1,1,0,0,0,1
4.1,CA,Company - Private,,$10 to $25 million (USD),24.83732057416268,89,151,Not specified,1,1,1,1,0,1,0
4.0,CA,Company - Public,Health Care,$100 to $500 million (USD),25.0,89,151,Not specified,0,1,1,1,0,0,1
4.3,CA,College / University,Education,$10+ billion (USD),129.0,69,127,Not specified,1,0,0,0,0,0,0
4.4,CA,Company - Private,Information Technology,$1 to $5 million (USD),15.357142857142858,69,127,Not specified,0,0,0,0,1,0,0
3.3,CA,Company - Public,Media,$1 to $2 billion (USD),213.0,69,127,Senior,0,0,0,0,0,0,0
4.1,CA,Company - Public,Information Technology,$1 to $2 billion (USD),32.0,69,127,Not specified,1,0,0,0,0,0,0
4.5,CA,Company - Private,Information Technology,,4.0,69,127,Not specified,1,0,0,0,0,0,0
4.1,CA,Company - Public,Information Technology,$10+ billion (USD),44.0,69,127,Not specified,1,0,0,1,0,1,0
4.7,CA,Company - Private,Finance,,7.0,69,127,Not specified,1,1,0,0,0,0,0
4.2,CA,College / University,Education,,50.32183908045977,69,127,Not specified,1,0,0,1,0,1,0
4.0,CA,Company - Private,,,16.078688524590163,69,127,Not specified,0,0,1,0,0,0,0
,CA,Company - Private,,,16.078688524590163,69,127,Not specified,1,1,0,0,1,0,0
4.1,CA,Company - Public,Information Technology,$10+ billion (USD),44.0,69,127,Not specified,1,1,0,1,0,0,0
4.2,CA,Subsidiary or Business Segment,Business Services,$100 to $500 million (USD),21.0,69,127,Not specified,1,1,1,1,1,1,0
4.8,CA,Company - Private,Information Technology,,26.0,69,127,Not specified,1,1,1,1,1,0,0
4.1,CA,Company - Private,Information Technology,$25 to $50 million (USD),16.078688524590163,69,127,Not specified,1,0,0,0,0,0,0
3.9,CA,Company - Private,Information Technology,$50 to $100 million (USD),18.0,69,127,Not specified,0,0,0,0,1,0,0
3.7,CA,Company - Private,Business Services,$100 to $500 million (USD),20.0,69,127,Not specified,0,1,0,1,1,0,0
3.5,CA,Subsidiary or Business Segment,Business Services,$10 to $25 million (USD),10.0,69,127,Not specified,0,0,1,0,0,0,0
4.1,CA,Company - Private,,$10 to $25 million (USD),24.83732057416268,69,127,Not specified,1,0,1,0,0,0,0
3.2,CA,Company - Private,Information Technology,$100 to $500 million (USD),23.0,69,127,Not specified,1,1,1,1,1,1,0
4.2,CA,College / University,Education,,50.32183908045977,69,127,Not specified,1,0,0,1,0,1,0
3.5,CA,Company - Public,Business Services,$2 to $5 billion (USD),72.0,69,127,Not specified,1,1,0,1,0,1,0
3.8,CA,Company - Private,Information Technology,$100 to $500 million (USD),24.0,69,127,Not specified,0,0,0,0,0,0,0
3.9,CA,Company - Public,Biotech & Pharmaceuticals,$10+ billion (USD),7.0,69,127,Senior,0,0,0,0,0,0,0
4.7,CA,Company - Private,Information Technology,,20.0,69,127,Not specified,1,0,0,0,0,0,0
3.3,CA,Company - Private,Information Technology,$10 to $25 million (USD),14.0,69,127,Not specified,1,0,0,0,0,0,0
4.4,CA,Company - Private,Information Technology,,5.0,69,127,Not specified,0,1,0,0,0,0,0
4.1,CA,Company - Public,Information Technology,$10+ billion (USD),44.0,69,127,Senior,1,0,1,0,1,0,0
4.4,CA,Company - Private,Information Technology,,25.0,69,127,Senior,1,1,0,1,0,0,0
4.8,CA,Company - Public,Information Technology,,9.0,51,93,Senior,1,1,1,0,0,0,0
3.1,CA,Company - Private,Retail,,6.0,51,93,Senior,1,1,1,1,0,0,1
4.1,CA,Company - Public,Information Technology,$10+ billion (USD),44.0,51,93,Senior,1,0,0,0,0,0,0
3.8,CA,Subsidiary or Business Segment,Business Services,$2 to $5 billion (USD),25.0,51,93,Not specified,0,1,0,1,1,1,1
4.1,CA,Company - Public,Information Technology,$1 to $2 billion (USD),32.0,51,93,Not specified,1,0,0,0,0,0,0
3.6,CA,Company - Private,Health Care,,24.83732057416268,51,93,Not specified,1,0,0,1,0,0,0
4.4,CA,Company - Private,,,15.357142857142858,51,93,Not specified,1,0,0,0,0,0,0
3.9,CA,Company - Public,Biotech & Pharmaceuticals,$10+ billion (USD),7.0,51,93,Not specified,0,0,0,0,0,0,0
3.7,CA,Company - Private,Business Services,$1 to $5 million (USD),15.357142857142858,51,93,Not specified,1,0,1,1,1,0,0
3.9,CA,Company - Public,Information Technology,$10+ billion (USD),26.0,51,93,Senior,0,1,1,1,1,1,0
,CA,Company - Public,,,16.078688524590163,51,93,Senior,1,0,1,0,1,1,1
4.3,CA,Company - Private,Accounting & Legal,$10 to $25 million (USD),15.357142857142858,51,93,Not specified,0,0,1,0,0,0,0
4.0,CA,Company - Private,Accounting & Legal,Less than $1 million (USD),15.357142857142858,51,93,Not specified,0,1,0,0,0,0,0
4.4,CA,Company - Private,Information Technology,$10 to $25 million (USD),9.0,51,93,Not specified,0,0,0,0,1,0,0
3.4,CA,Company - Private,Business Services,$10 to $25 million (USD),60.0,51,93,Not specified,0,0,0,0,0,0,0
3.9,CA,Company - Private,Health Care,$25 to $50 million (USD),9.0,51,93,Senior,1,1,0,1,0,0,0
3.1,CA,Company - Private,Manufacturing,,42.0,51,93,Not specified,1,0,0,0,0,0,0
4.1,CA,Company - Public,Information Technology,$1 to $2 billion (USD),17.0,51,93,Senior,1,1,0,0,1,0,0
4.1,CA,Company - Private,,$10 to $25 million (USD),24.83732057416268,51,93,Not specified,1,0,1,0,0,0,0
4.8,CA,Company - Private,Education,,14.0,51,93,Senior,1,1,0,1,1,1,0
4.4,CA,Company - Private,Information Technology,,25.0,51,93,Senior,1,1,1,0,1,0,0
3.3,CA,Company - Private,Business Services,$500 million to $1 billion (USD),18.0,51,93,Not specified,0,0,0,0,0,0,0
4.4,CA,Company - Public,Information Technology,$2 to $5 billion (USD),37.0,51,93,Senior,1,0,0,0,0,0,0
3.9,CA,Hospital,Health Care,$2 to $5 billion (USD),63.0,51,93,Not specified,1,0,0,0,0,0,0
3.3,CA,Company - Private,Biotech & Pharmaceuticals,$500 million to $1 billion (USD),24.0,51,93,Senior,1,0,1,0,0,0,0
3.9,CA,Company - Private,Business Services,$1 to $5 million (USD),15.357142857142858,51,93,Senior,1,1,0,0,1,0,0
3.3,CA,Company - Private,Business Services,$500 million to $1 billion (USD),18.0,51,93,Not specified,0,0,0,0,0,0,0
3.4,CA,Company - Private,Business Services,,26.572916666666668,51,93,Not specified,0,0,1,1,1,0,0
3.4,CA,Company - Public,Business Services,$5 to $10 billion (USD),74.0,58,93,Not specified,0,0,1,1,1,0,0
4.0,CA,Nonprofit Organization,Health Care,$10+ billion (USD),75.0,58,93,Senior,1,1,0,0,0,0,1
4.5,CA,Company - Private,Information Technology,,13.0,58,93,Not specified,1,0,0,0,0,0,0
3.7,CA,Company - Private,Information Technology,$50 to $100 million (USD),6.0,58,93,Senior,1,1,1,0,0,0,0
,CA,Company - Private,Business Services,,30.0,58,93,Not specified,1,0,1,0,1,0,0
3.5,CA,Company - Private,Information Technology,$10 to $25 million (USD),24.0,58,93,Senior,0,1,0,0,1,0,0
3.7,CA,Company - Public,Insurance,$100 to $500 million (USD),23.0,58,93,Senior,1,1,1,1,1,1,1
2.2,CA,Company - Private,Biotech & Pharmaceuticals,$1 to $5 million (USD),11.0,58,93,Not specified,1,1,0,1,0,1,0
3.7,CA,Company - Private,Information Technology,$50 to $100 million (USD),6.0,58,93,Senior,1,1,0,0,1,0,0
3.7,CA,Company - Public,Business Services,,18.0,58,93,Not specified,1,1,0,1,0,1,0
3.1,CA,Company - Private,Manufacturing,,42.0,58,93,Not specified,1,0,0,0,0,0,0
3.7,CA,Company - Private,Business Services,$50 to $100 million (USD),21.0,58,93,Not specified,0,0,1,0,0,0,0
4.0,CA,Company - Private,Information Technology,$5 to $10 million (USD),10.0,58,93,Not specified,1,0,0,1,0,0,0
3.7,CA,Company - Public,Business Services,,18.0,58,93,Not specified,1,0,1,0,0,0,0
5.0,CA,Company - Private,Information Technology,$50 to $100 million (USD),12.0,58,93,Junior,0,1,1,0,0,0,1
4.5,CA,Company - Public,Information Technology,$2 to $5 billion (USD),20.0,58,93,Senior,1,1,1,0,0,0,0
3.9,CA,Company - Private,Information Technology,$25 to $50 million (USD),14.0,58,93,Not specified,0,1,0,0,1,0,0
4.1,CA,Company - Public,Information Technology,$10+ billion (USD),44.0,58,93,Senior,1,1,0,1,0,0,0
3.3,CA,Company - Private,Business Services,$500 million to $1 billion (USD),18.0,58,93,Not specified,0,0,0,0,0,0,0
4.0,CA,Company - Private,Information Technology,$10 to $25 million (USD),15.357142857142858,58,93,Senior,1,1,0,0,1,0,0
3.5,CA,Company - Private,Business Services,$25 to $50 million (USD),17.0,58,93,Junior,0,0,0,0,0,0,0
4.4,CA,Company - Public,Information Technology,$10+ billion (USD),22.0,58,93,Senior,1,0,0,1,0,1,0
3.6,CA,Company - Private,Business Services,$100 to $500 million (USD),20.0,58,93,Not specified,0,1,0,1,0,1,0
